time, position, , , velocity, , ,acceleration, , 
, x, y, s, x, y, s, x, y, s, 
0.0199999995529652, 0, 0, 0 , 0, 0, 0, 0, 0, 0
0.0399999991059303, -2.303256E-08, 0.1004705, 0.100470475852492 , -1.229819E-08, -0.09647669, 0.096476688981057, -6.149095E-07, -4.823834, 4.82383441925053
0.0599999986588955, -2.384279E-08, 0.09828332, 0.0982833206653624 , -4.028884E-08, -0.1103588, 0.110358804464348, -1.399532E-06, -0.6941058, 0.694105803967933
0.0799999982118607, -2.519638E-08, 0.09585346, 0.095853462815288 , -6.750141E-08, -0.1222939, 0.122293859720249, -1.360629E-06, -0.5967528, 0.596752762796046
0.0999999977648258, -2.709973E-08, 0.09322368, 0.0932236835360566 , -9.502479E-08, -0.1321297, 0.132129743695293, -1.376169E-06, -0.4917942, 0.491794198753375
0.119999997317791, -2.955954E-08, 0.09043896, 0.0904389619827319 , -1.228765E-07, -0.1397488, 0.139748781919533, -1.392585E-06, -0.3809519, 0.380951911213559
0.139999996870756, -3.258274E-08, 0.08754579, 0.0875457897782386 , -1.510685E-07, -0.1450689, 0.145068913698275, -1.409601E-06, -0.2660066, 0.266006588939587
0.159999996423721, -3.617635E-08, 0.08459146, 0.0845914557576257 , -1.796074E-07, -0.1480447, 0.148044675588717, -1.426947E-06, -0.1487881, 0.148788094527411
0.179999995976686, -4.03474E-08, 0.08162335, 0.0816233456134896 , -2.084944E-07, -0.1486677, 0.148667663335946, -1.444348E-06, -0.03114939, 0.0311493873931052
0.199999995529652, -4.510284E-08, 0.07868822, 0.0786882191896568 , -2.377253E-07, -0.1469657, 0.146965742111398, -1.461543E-06, 0.08509606, 0.085096061242257
0.219999995082617, -5.044939E-08, 0.07583153, 0.0758315250277687 , -2.672906E-07, -0.1430023, 0.143002271652471, -1.478269E-06, 0.1981735, 0.198173522954732
0.239999994635582, -5.639351E-08, 0.07309671, 0.0730967149138668 , -2.97176E-07, -0.1368747, 0.136874720454539, -1.494267E-06, 0.3063776, 0.306377559903928
0.259999994188547, -6.294123E-08, 0.0705246, 0.0705246031284613 , -3.273622E-07, -0.1287124, 0.128712356090962, -1.509311E-06, 0.4081182, 0.408118218186308
0.279999993741512, -7.009813E-08, 0.06815283, 0.0681528300047281 , -3.578258E-07, -0.1186743, 0.118674293160978, -1.523181E-06, 0.5019032, 0.501903176309989
0.299999993294477, -7.786922E-08, 0.06601528, 0.0660152807832223 , -3.885393E-07, -0.1069461, 0.106946110726109, -1.535673E-06, 0.5864092, 0.586409151556119
0.319999992847443, -8.62589E-08, 0.06414165, 0.064141646027623 , -4.194718E-07, -0.09373663, 0.0937366336593477, -1.546627E-06, 0.6604739, 0.660473883153819
0.339999992400408, -9.527089E-08, 0.06255703, 0.062557034194542 , -4.505895E-07, -0.07927439, 0.0792743861688068, -1.555887E-06, 0.7231124, 0.72311240434814
0.359999991953373, -1.049082E-07, 0.06128166, 0.0612816624344293 , -4.818564E-07, -0.06380387, 0.0638038665074424, -1.563342E-06, 0.773526, 0.773526012899071
0.379999991506338, -1.15173E-07, 0.06033059, 0.0603305920959618 , -5.132345E-07, -0.04758145, 0.0475814491538071, -1.568904E-06, 0.8111209, 0.811120867730704
0.399999991059303, -1.260668E-07, 0.05971362, 0.0597136169673343 , -5.446846E-07, -0.03087105, 0.0308710485744844, -1.572505E-06, 0.83552, 0.835520029069473
0.419999990612268, -1.375902E-07, 0.05943517, 0.059435170144002 , -5.761673E-07, -0.01394024, 0.013940244925008, -1.574136E-06, 0.8465402, 0.846540212632689
0.439999990165234, -1.497431E-07, 0.05949435, 0.0594943463804222 , -6.076431E-07, 0.00294438, 0.00294438010763796, -1.57379E-06, 0.8442312, 0.844231247903383
0.459999989718199, -1.625247E-07, 0.05988499, 0.0598849914970219 , -6.390734E-07, 0.01952091, 0.0195209086045924, -1.571516E-06, 0.8288264, 0.828826427461207
0.479999989271164, -1.759331E-07, 0.0605959, 0.0605958998205832 , -6.704207E-07, 0.03553656, 0.0355365574423133, -1.567366E-06, 0.8007824, 0.800782442094429
0.499999988824129, -1.899661E-07, 0.06161106, 0.061611060053403 , -7.016496E-07, 0.05075097, 0.0507509708453044, -1.561443E-06, 0.7607207, 0.760720670224839
0.519999988377094, -2.046207E-07, 0.06290998, 0.0629099756482591 , -7.327268E-07, 0.06493993, 0.0649399310391755, -1.55386E-06, 0.709448, 0.709448039533409
0.539999987930059, -2.198932E-07, 0.06446805, 0.0644680485133107 , -7.636222E-07, 0.07789889, 0.0778988897837874, -1.544771E-06, 0.647948, 0.647947967054301
0.559999987483025, -2.357793E-07, 0.06625703, 0.0662570297722243 , -7.943088E-07, 0.0894455, 0.0894455015694601, -1.534329E-06, 0.5773306, 0.577330589296472
0.57999998703599, -2.522746E-07, 0.06824554, 0.0682455375795259 , -8.247632E-07, 0.09942214, 0.0994221419130202, -1.522719E-06, 0.498832, 0.498832017185628
0.599999986588955, -2.693739E-07, 0.07039955, 0.0703995451336292 , -8.549661E-07, 0.1076981, 0.107698097828444, -1.510148E-06, 0.4137978, 0.413797795775308
0.61999998614192, -2.87072E-07, 0.07268301, 0.0726830139761872 , -8.849026E-07, 0.1141712, 0.114171221855732, -1.496824E-06, 0.3236562, 0.323656201366071
0.639999985694885, -3.053632E-07, 0.07505842, 0.0750584229833139 , -9.145617E-07, 0.1187689, 0.118768885735218, -1.482954E-06, 0.2298832, 0.22988319397451
0.65999998524785, -3.24242E-07, 0.07748742, 0.0774874165660966 , -9.439372E-07, 0.1214485, 0.121448546651694, -1.468774E-06, 0.133983, 0.133983045824472
0.679999984800816, -3.437025E-07, 0.07993142, 0.0799314156182049 , -9.730273E-07, 0.1221987, 0.122198656205237, -1.454509E-06, 0.03750548, 0.0375054776950587
0.699999984353781, -3.637392E-07, 0.08235218, 0.0823521763094352 , -1.001835E-06, 0.1210374, 0.121037393812511, -1.440384E-06, -0.05806312, 0.058063119667753
0.719999983906746, -3.843466E-07, 0.08471245, 0.0847124457368033 , -1.030367E-06, 0.1180126, 0.118012607102124, -1.426605E-06, -0.1512393, 0.151239335543685
0.739999983459711, -4.055193E-07, 0.08697646, 0.0869764611134446 , -1.058635E-06, 0.1132001, 0.113200142984572, -1.413389E-06, -0.2406232, 0.240623205904343
0.759999983012676, -4.272523E-07, 0.08911053, 0.0891105309139004 , -1.086654E-06, 0.1067027, 0.106702715163996, -1.400934E-06, -0.3248714, 0.324871391060989
0.779999982565641, -4.495412E-07, 0.0910835, 0.0910834968101151 , -1.114442E-06, 0.09864748, 0.0986474752489098, -1.389407E-06, -0.402762, 0.402761995794785
0.799999982118607, -4.723816E-07, 0.09286718, 0.0928671807062719 , -1.142022E-06, 0.08918391, 0.0891839116884872, -1.379004E-06, -0.4731782, 0.473178178073985
0.819999981671572, -4.9577E-07, 0.09443681, 0.094436809421887 , -1.169419E-06, 0.07848111, 0.0784811079589231, -1.369841E-06, -0.5351402, 0.535140216352309
0.839999981224537, -5.197032E-07, 0.09577131, 0.0957713052644525 , -1.19666E-06, 0.06672452, 0.06672452391267, -1.362054E-06, -0.5878292, 0.587829232217459
0.859999980777502, -5.441786E-07, 0.09685358, 0.096853584052661 , -1.223774E-06, 0.05411346, 0.0541134625811672, -1.355738E-06, -0.6305531, 0.630553066731957
0.879999980330467, -5.691945E-07, 0.09767073, 0.0976707264797584 , -1.250794E-06, 0.04085726, 0.0408572554779775, -1.350969E-06, -0.6628104, 0.66281038522858
0.899999979883432, -5.947495E-07, 0.09821416, 0.0982141643780596 , -1.27775E-06, 0.02717204, 0.027172043949606, -1.347797E-06, -0.6842606, 0.684260606767074
0.919999979436398, -6.20843E-07, 0.09847971, 0.0984797105212708 , -1.304675E-06, 0.01327723, 0.0132772327110435, -1.346245E-06, -0.6947406, 0.694740593434685
0.939999978989363, -6.47475E-07, 0.09846755, 0.0984675511739084 , -1.331601E-06, -0.0006079972, 0.00060799863722787, -1.346308E-06, -0.6942615, 0.694261491299981
0.959999978542328, -6.746462E-07, 0.09818219, 0.0981821939372353 , -1.35856E-06, -0.01426794, 0.0142679364135946, -1.347979E-06, -0.682997, 0.682996988297839
0.979999978095293, -7.023579E-07, 0.09763232, 0.097632318737649 , -1.385584E-06, -0.0274937, 0.0274937004200079, -1.351191E-06, -0.6612882, 0.66128820181031
0.999999977648258, -7.306119E-07, 0.09683059, 0.0968305915621664 , -1.412702E-06, -0.04008648, 0.0400864780198116, -1.355869E-06, -0.6296389, 0.629638910295039
1.01999997720122, -7.594107E-07, 0.09579339, 0.0957933887869419 , -1.43994E-06, -0.05186026, 0.0518602580031982, -1.361917E-06, -0.588689, 0.588689029218342
1.03999997675419, -7.887572E-07, 0.09454049, 0.0945404917034628 , -1.467325E-06, -0.06264487, 0.0626448691063111, -1.369233E-06, -0.5392306, 0.539230585100005
1.05999997630715, -8.186548E-07, 0.09309473, 0.0930947288906807 , -1.494878E-06, -0.07228796, 0.0722879618560862, -1.37768E-06, -0.4821546, 0.482154637577118
1.07999997586012, -8.491072E-07, 0.09148158, 0.09148158133424 , -1.52262E-06, -0.08065733, 0.0806573331499766, -1.387093E-06, -0.4184686, 0.418468564751063
1.09999997541308, -8.801185E-07, 0.08972873, 0.0897287279410611 , -1.550566E-06, -0.08764273, 0.0876427292960954, -1.397319E-06, -0.3492698, 0.34926980734151
1.11999997496605, -9.116931E-07, 0.08786558, 0.0878655836033436 , -1.57873E-06, -0.09315704, 0.0931570381059906, -1.408199E-06, -0.2757154, 0.2757154405153
1.13999997451901, -9.438355E-07, 0.08592283, 0.0859228298119885 , -1.607121E-06, -0.09713754, 0.0971375405921369, -1.419534E-06, -0.1990251, 0.19902512431651
1.15999997407198, -9.765504E-07, 0.08393191, 0.0839319080171176 , -1.635744E-06, -0.09954599, 0.0995459854737207, -1.431164E-06, -0.1204222, 0.120422244080465
1.17999997362494, -1.009842E-06, 0.08192453, 0.0819245278897536 , -1.664602E-06, -0.1003694, 0.100369364037012, -1.442874E-06, -0.04116893, 0.041168928171647
1.19999997317791, -1.043716E-06, 0.07993213, 0.0799321308800175 , -1.693692E-06, -0.09961973, 0.0996197313214274, -1.454509E-06, 0.03748164, 0.0374816358371665
